Timestamp,Value
11:19:34,2665851
11:19:44,2777111
11:19:54,2912948
11:20:04,3015166
11:20:14,3140936
11:20:24,3744330
11:20:34,4536000
11:20:44,4707185
11:20:54,4751332
11:21:05,4812043
11:21:15,4866232
11:21:25,4987241
11:21:35,5043608
11:21:45,5085134
11:21:55,5161461
11:22:05,5216576
11:22:16,5240953
11:22:26,5252232
11:22:36,5443955
11:22:46,5492945
11:22:56,5504034
11:23:06,5524194
11:23:16,5673398
11:23:26,5908507
11:23:36,5939086
11:23:46,6039124
11:23:56,6071182
11:24:06,6101756
11:24:16,6145049
11:24:27,6156024
11:24:37,6172735
11:24:47,6215499
11:24:57,6262482
11:25:07,6302774
11:25:17,6312257
11:25:27,6373892
11:25:37,6449428
11:25:47,6460592
11:25:57,6469730
11:26:07,6514480
11:26:17,6545827
11:26:27,6556676
11:26:38,6567450
11:26:48,6578633
11:26:58,6668523
11:27:08,6718471
11:27:18,6777819
11:27:28,6820725
11:27:38,6837222
11:27:48,6854328
11:27:58,6886226
11:28:08,6915781
11:28:18,6935302
11:28:28,6992513
11:28:38,7009021
11:28:49,7026619
11:28:59,7056739
11:29:09,7080789
11:29:19,7100685
11:29:29,7118310
11:29:39,7181848
11:29:49,7200346
11:29:59,7213856
11:30:09,7224171
11:30:19,7236842
11:30:29,7251325
11:30:39,7258839
11:30:50,7284001
11:31:00,7290043
11:31:10,7294574
11:31:20,7410974
11:31:30,7592205
11:31:40,7663399
11:31:50,7696851
11:32:00,7716405
11:32:10,7745880
11:32:20,7788427
11:32:30,7833836
11:32:40,7840319
11:32:50,7879512
11:33:00,7891271
11:33:11,7951443
11:33:21,7975639
11:33:31,7996943
11:33:41,8045057
11:33:51,8108759
11:34:01,8135868
11:34:11,8183915
11:34:21,8255344
11:34:31,8335949
11:34:41,8379989
11:34:51,8422994
11:35:01,8440713
11:35:11,8466915
11:35:21,8516952
11:35:31,8550413
11:35:41,8574548
11:35:52,8616217
11:36:02,8634697
11:36:12,8663764
11:36:22,8682301
11:36:32,8703536
11:36:42,8706398
11:36:52,8726789
11:37:02,8734051
11:37:12,8765427
11:37:22,8773640
11:37:44,8453
11:37:54,81429
11:38:04,116446
11:38:27,126039
11:38:37,130730
11:38:47,148615
11:38:57,161594
11:39:07,168337
11:39:17,244382
11:39:27,265002
11:39:37,386416
11:39:48,440765
11:39:58,478019
11:40:08,496475
11:40:18,539183
11:40:28,554680
11:40:38,584900
11:40:48,608850
11:40:58,616009
11:41:08,628526
11:41:18,648548
11:41:28,658873
11:41:38,668802
11:41:49,695667
11:41:59,708501
11:42:09,725677
11:42:19,741714
11:42:29,757741
11:42:39,773233
11:42:49,812965
11:42:59,823875
11:43:09,847175
11:43:19,872329
11:43:29,892233
11:43:39,911559
11:43:49,936834
11:44:00,948278
11:44:10,978022
11:44:20,1011338
11:44:30,1069002
11:44:40,1092957
11:44:50,1144745
11:45:00,1175001
11:45:10,1192977
11:45:20,1243580
11:45:30,1251579
11:45:40,1275105
11:45:50,1300334
11:46:00,1338835
11:46:10,1352043
11:46:20,1377518
11:46:30,1481088
11:46:41,1728851
11:46:51,2037390
11:47:01,2345677
11:47:11,2609448
11:47:21,2736771
11:47:31,2740375
11:47:41,2757405
11:47:51,2792587
11:48:01,2810941
11:48:11,2863747
11:48:21,2870503
11:48:31,2874943
11:48:41,2882100
11:48:52,2893081
11:49:02,2901310
11:49:12,2919532
11:49:22,2999181
11:49:32,3012916
11:49:42,3017637
11:49:52,3036970
11:50:02,3055584
11:50:12,3087111
11:50:22,3089816
11:50:32,3101852
11:50:42,3119526
11:50:52,3130048
11:51:03,3172964
11:51:13,3217549
11:51:23,3224667
11:51:33,3230444
11:51:43,3261577
11:51:53,3298738
11:52:03,3321636
11:52:13,3367994
11:52:23,3385373
11:52:33,3391581
11:52:43,3408209
11:52:53,3421533
11:53:03,3425712
11:53:13,3444873
11:53:23,3451833
11:53:34,3454893
11:53:44,3465739
11:53:54,3487758
11:54:04,3514723
11:54:14,3535747
11:54:24,3542267
11:54:34,3573668
11:54:44,3661012
11:54:54,3674761
11:55:04,3681738
11:55:14,3713632
11:55:24,3746473
11:55:34,3760316
11:55:44,3785171
11:55:54,3812658
11:56:05,3826159
11:56:15,3855562
11:56:25,3867616
11:56:35,3870501
11:56:45,3879917
11:56:55,3894006
11:57:06,3903100
11:57:16,3921176
11:57:26,3926425
11:57:36,3936442
11:57:46,4014745
11:57:56,4030855
11:58:06,4048518
11:58:16,4078187
11:58:26,4095897
11:58:36,4114744
11:58:46,4127863
11:58:56,4141615
11:59:07,4146685
11:59:17,4187703
11:59:27,4200258
11:59:37,4204704
11:59:47,4222694
11:59:57,4233058
12:00:07,4254738
12:00:17,4275966
12:00:27,4289054
12:00:37,4300558
12:00:47,4322525
12:00:57,4332776
12:01:08,4337490
12:01:18,4344341
12:01:28,4372598
12:01:38,4383012
12:01:48,4394807
12:01:58,4426215
12:02:08,4436337
12:02:18,4465199
12:02:28,4596701
12:02:38,4633731
12:02:48,4761573
12:02:58,4777222
12:03:08,4783192
12:03:18,4809417
12:03:28,4828826
12:03:39,4840195
12:03:49,4859155
12:03:59,4863249
12:04:09,4906015
12:04:19,4915692
12:04:29,4937825
12:04:39,4950110
12:04:49,4965884
12:04:59,5078413
12:05:09,5166617
12:05:19,5254431
12:05:29,5304550
12:05:39,5322612
12:05:50,5346235
12:06:00,5371728
12:06:10,5417962
12:06:20,5442191
12:06:30,5462278
12:06:40,5481991
12:06:50,5616666
12:07:00,5620256
12:07:10,5634675
12:07:20,5658345
12:07:30,5673408
12:07:40,5701101
12:07:50,5780805
12:08:00,5797702
12:08:11,5824871
12:08:21,5841586
12:08:31,5855660
12:08:41,5885924
12:08:51,5999886
12:09:01,6179740
12:09:11,6200241
12:09:21,6212372
12:09:31,6223085
12:09:41,6230823
12:09:51,6265917
12:10:01,6355242
12:10:11,6412204
12:10:21,6425275
12:10:31,6431087
12:10:41,6444937
12:10:52,6473633
12:11:02,6481871
12:11:12,6635920
12:11:22,6648413
12:11:32,6660056
12:11:42,6669615
12:11:52,6687237
12:12:02,6693079
12:12:12,6702910
12:12:22,6711046
12:12:32,6715000
12:12:42,6728537
12:12:52,6747973
12:13:02,6758716
12:13:12,6775881
12:13:23,6952469
12:13:33,6964387
12:13:43,6977568
12:13:53,6985223
12:14:03,6993846
12:14:13,7079329
12:14:23,7108408
12:14:33,7120458
12:14:43,7145625
12:14:53,7196952
12:15:03,7213071
12:15:13,7317319
12:15:23,7329440
12:15:33,7334347
12:15:44,7344405
12:15:55,7355411
12:16:05,7365525
12:16:15,7392933
12:16:25,7410979
12:16:35,7422407
12:16:45,7450874
12:16:55,7463126
12:17:05,7522132
12:17:15,7539331
12:17:25,7558881
12:17:35,7563353
12:17:46,7580684
12:17:56,7666370
12:18:06,7717721
12:18:16,7736908
12:18:26,7795444
12:18:36,7801025
12:18:46,7827033
12:18:56,7844921
12:19:06,7876272
12:19:16,7930449
12:19:26,8022274
12:19:36,8041974
12:19:47,8141862
12:19:57,8144241
12:20:07,8153831
12:20:17,8200866
12:20:27,8215517
12:20:37,8374020
12:20:47,8525532
12:20:57,8566677
12:21:07,8576934
12:21:17,8603099
12:21:27,8901115
12:21:37,8946386
12:21:47,8972128
12:21:57,8982994
12:22:08,9006190
12:22:18,9022898
12:22:28,9035434
12:22:38,9044925
12:22:48,9076083
12:22:58,9090486
12:23:08,9100687
12:23:18,9137391
12:23:28,9155853
12:23:38,9171040
12:23:48,9204910
12:23:58,9375347
12:24:09,9448482
12:24:19,9466460
12:24:29,9555777
12:24:39,9565822
12:24:49,9576702
12:24:59,9602535
12:25:09,9608239
12:25:19,9643519
12:25:29,9750800
12:25:39,9774224
12:25:49,9783576
12:25:59,9814659
12:26:09,9844063
12:26:20,9870023
12:26:30,9902291
12:26:40,9921118
12:26:50,9931393
12:27:00,9944119
12:27:10,9957920
12:27:20,9974784
12:27:30,9987617
12:27:40,10011671
12:27:50,10047977
12:28:00,10087740
12:28:10,10094920
12:28:20,10181258
12:28:30,10212466
12:28:40,10219774
12:28:50,10228556
12:29:01,10242517
12:29:11,10277628
12:29:21,10304683
12:29:31,10330065
12:29:41,10335057
12:29:51,10346340
12:30:01,10350923
12:30:11,10362345
12:30:21,10392012
12:30:31,10411618
12:30:41,10434943
12:30:51,10455116
12:31:01,10483795
12:31:11,10513673
12:31:21,10540957
12:31:31,10571280
12:31:41,10584806
12:31:51,10614364
12:32:01,10633778
12:32:11,10635134
12:32:21,10649310
12:32:31,10652590
12:32:42,10666205
12:32:52,10669103
12:33:02,10681600
12:33:12,10685957
12:33:22,10836311
12:33:32,10855541
12:33:42,10879645
12:33:52,10881397
12:34:02,10889203
12:34:12,10902647
12:34:22,10904447
12:34:32,10906659
12:34:42,10907461
12:34:52,10939972
12:35:02,10942478
12:35:12,10943614
12:35:23,10961947
12:35:33,10990527
12:35:43,10992373
12:35:53,10997989
12:36:03,10999155
12:36:13,11000365
12:36:23,11001418
12:36:33,11004963
12:36:43,11006135
12:36:53,11017121
12:37:03,11040563
12:37:13,11057241
12:37:23,11073693
12:37:33,11087087
12:37:43,11098764
12:37:53,11130161
12:38:03,11154106
12:38:13,11166949
12:38:24,11175694
12:38:34,11182812
12:38:44,11195236
12:38:54,11207943
12:39:04,11214554
12:39:14,11221119
12:39:24,11224352
12:39:34,11231288
12:39:44,11234517
12:39:54,11235239
12:40:04,11236001
12:40:14,11236681
