Timestamp,Value
11:58:46,15.1
11:58:56,14.9
11:59:07,16.9
11:59:17,16.6
11:59:27,16.3
11:59:37,14.8
11:59:47,16.4
11:59:57,16.7
12:00:07,16.2
12:00:17,20.5
12:00:27,14.9
12:00:37,16.7
12:00:47,16.5
12:00:57,16.6
12:01:08,16.8
12:01:18,16.6
12:01:28,16.5
12:01:38,16.4
12:01:48,16.3
12:01:58,20.8
12:02:08,16.4
12:02:18,17.1
12:02:28,16.9
12:02:38,14.7
12:02:48,15.0
12:02:58,16.3
12:03:08,15.2
12:03:18,16.7
12:03:28,15.9
12:03:39,14.8
12:03:49,15.1
12:03:59,16.7
12:04:09,16.9
12:04:19,16.8
12:04:29,16.7
12:04:39,16.5
12:04:49,16.5
12:04:59,15.3
12:05:09,14.7
12:05:19,16.4
12:05:29,15.0
12:05:39,16.6
12:05:50,14.6
12:06:00,14.9
12:06:10,14.8
12:06:20,16.3
12:06:30,16.6
12:06:40,15.2
12:06:50,14.7
12:07:00,17.5
12:07:10,16.2
12:07:20,16.3
12:07:30,16.4
12:07:40,14.8
12:07:50,14.8
12:08:00,15.0
12:08:11,14.7
12:08:21,14.7
12:08:31,14.7
12:08:41,16.4
12:08:51,14.9
12:09:01,14.7
12:09:11,14.8
12:09:21,14.6
12:09:31,16.3
12:09:41,14.8
12:09:51,16.4
12:10:01,16.3
12:10:11,14.2
12:10:21,14.7
12:10:31,14.6
12:10:41,15.8
12:10:52,14.9
12:11:02,15.0
12:11:12,16.7
12:11:22,16.4
12:11:32,16.8
12:11:42,14.8
12:11:52,14.6
12:12:02,17.0
12:12:12,14.6
12:12:22,15.6
12:12:32,15.0
12:12:42,14.8
12:12:52,16.4
12:13:02,16.5
12:13:12,15.5
12:13:23,15.1
12:13:33,16.6
12:13:43,16.4
12:13:53,14.6
12:14:03,16.4
12:14:13,14.8
12:14:23,16.3
12:14:33,16.2
12:14:43,16.2
12:14:53,14.7
12:15:03,14.7
12:15:13,16.4
12:15:23,15.0
12:15:33,16.4
12:15:43,14.9
12:15:55,1032
12:16:05,16.3
12:16:15,14.6
12:16:25,16.6
12:16:35,14.5
12:16:45,37.3
12:16:55,18.5
12:17:05,17.0
12:17:15,16.7
12:17:25,17.0
12:17:35,16.4
12:17:46,14.6
12:17:56,14.8
12:18:06,14.9
12:18:16,15.0
12:18:26,14.7
12:18:36,14.7
12:18:46,16.5
12:18:56,15.1
12:19:06,16.4
12:19:16,14.7
12:19:26,14.8
12:19:36,15.0
12:19:47,16.5
12:19:57,16.4
12:20:07,16.7
12:20:17,16.3
12:20:27,14.8
12:20:37,22.4
12:20:47,16.4
12:20:57,14.4
12:21:07,15.1
12:21:17,16.6
12:21:27,14.6
12:21:37,16.8
12:21:47,14.6
12:21:57,16.2
12:22:08,14.9
12:22:18,14.6
12:22:28,16.5
12:22:38,16.3
12:22:48,14.5
12:22:58,16.4
12:23:08,16.4
12:23:18,17.5
12:23:28,14.6
12:23:38,16.3
12:23:48,16.7
12:23:58,14.7
12:24:09,16.5
12:24:19,17.0
12:24:29,16.8
12:24:39,16.5
12:24:49,16.8
12:24:59,14.9
12:25:09,16.8
12:25:19,16.3
12:25:29,31.8
12:25:39,14.8
12:25:49,15.1
12:25:59,15.1
12:26:09,16.5
12:26:20,17.7
12:26:30,16.6
12:26:40,14.7
12:26:50,16.7
12:27:00,18.0
12:27:10,16.1
12:27:20,-1
12:27:30,-1
12:27:40,-1
12:27:50,-1
12:28:00,-1
12:28:10,14.9
12:28:20,14.7
12:28:30,14.8
12:28:40,16.7
12:28:50,-1
12:29:01,-1
12:29:11,-1
12:29:21,-1
12:29:31,-1
12:29:41,-1
12:29:51,-1
12:30:01,-1
12:30:11,-1
12:30:21,-1
12:30:31,-1
12:30:41,-1
12:30:51,-1
12:31:01,-1
12:31:11,-1
12:31:21,-1
12:31:31,-1
12:31:41,-1
12:31:51,-1
12:32:01,-1
12:32:11,-1
12:32:21,-1
12:32:31,-1
12:32:42,-1
12:32:52,-1
12:33:02,-1
12:33:12,-1
12:33:22,15.1
12:33:32,16.4
12:33:42,16.2
12:33:52,16.4
12:34:02,15.0
12:34:12,15.0
12:34:22,16.7
12:34:32,16.4
12:34:42,16.8
12:34:52,16.5
12:35:02,17.5
12:35:12,14.4
12:35:23,14.8
12:35:33,14.7
12:35:43,16.7
12:35:53,15.3
12:36:03,16.6
12:36:13,14.8
12:36:23,16.9
12:36:33,-1
12:36:43,-1
12:36:53,-1
12:37:03,-1
12:37:13,-1
12:37:23,-1
12:37:33,-1
12:37:43,-1
12:37:53,-1
12:38:03,-1
12:38:13,-1
12:38:24,-1
12:38:34,-1
12:38:44,-1
12:38:54,-1
12:39:04,-1
12:39:14,-1
12:39:24,-1
12:39:34,-1
12:39:44,-1
12:39:54,-1
12:40:04,15.2
12:40:14,16.7
